Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
9885,"Sieß, Anna",Sieß Anna,Sieß,Anna,5. August 1854
9886,"Sievers, Johann Heinrich",Sievers Johann Heinrich,Sievers,Johann Heinrich,.
9887,"Sievers, August Heinrich Theodor",Sievers August Heinrich Theodor,Sievers,August Heinrich Theodor,31. Dezember 1824
9888,"Sievers, Otto",Sievers Otto,Sievers,Otto,5. Mai 1849
9889,"Sievert, Auguste",Sievert Auguste,Sievert,Auguste,31.Oktbr. 1824
9890,"Sigel, Albert",Sigel Albert,Sigel,Albert,13. Nov.1827
9891,"Sigismund, Berthold",Sigismund Berthold,Sigismund,Berthold,19. März 1819
9892,"Sigismund, Reinhold",Sigismund Reinhold,Sigismund,Reinhold,18. Novbr.1834
9893,"Sigl, Otto",Sigl Otto,Sigl,Otto,25. Mai1839
9894,"Sigrist, Ludwig",Sigrist Ludwig,Sigrist,Ludwig,.
9895,"Siking, Franz",Siking Franz,Siking,Franz,.
9896,"Siklósy, Joseph",Siklósy Joseph,Siklósy,Joseph,24. Febr.1854
9897,"Silberer, G",Silberer G,Silberer,G,1. Dezbr. 1876
9898,"Silbermann, Peter Adalbert",Silbermann Peter Adalbert,Silbermann,Peter Adalbert,8. Dezbr. 1878
9899,"Silberstein, August",Silberstein August,Silberstein,August, Juli 1827
9900,"Silesius, Constans",Silesius Constans,Silesius,Constans,.
9901,"Silesius, Eduard",Silesius Eduard,Silesius,Eduard,.
9902,"Silesius, F",Silesius F,Silesius,F,.
9903,Silesius Minor,Silesius Minor ,Silesius Minor,,.
9904,"Siller, Frank",Siller Frank,Siller,Frank,27. Mai 1835
9905,"Silling, Marie",Silling Marie,Silling,Marie,22. Dezbr.1845
9906,Sil Vara,Sil Vara ,Sil Vara,,.
9907,"Silvester, Ewald",Silvester Ewald,Silvester,Ewald,.
9908,"Silvia, Pseudon",Silvia Pseudon,Silvia,Pseudon,.
9909,"Simbürger, Jakob",Simbürger Jakob,Simbürger,Jakob,12. Juli 1832
9910,"Simiginowicz-Staufe oder Staufe-Simiginowicz oder bloß Staufe, Ludwig Adolf",Simiginowicz-Staufe  Ludwig Adolf,Simiginowicz-Staufe ,Ludwig Adolf,28. Mai 1832
9911,"Simmel, August",Simmel August,Simmel,August,.
9912,"Simon, Anna",Simon Anna,Simon,Anna,.
9913,"Simon, Antonie",Simon Antonie,Simon,Antonie,30. August 1893
9914,"Simon, Emma",Simon Emma,Simon,Emma,.
9915,"Simon, Karl Hermann",Simon Karl Hermann,Simon,Karl Hermann,10. Juli 1814
9916,"Simon, Johann Philipp",Simon Johann Philipp,Simon,Johann Philipp,13.November 1810
9917,"Simon, Luise Cäcilie Margarete",Simon Luise Cäcilie Margarete,Simon,Luise Cäcilie Margarete, Juni 1873
9918,"Simon, Paul",Simon Paul,Simon,Paul,5. Mai1885
9919,"Simoneit, Edward Severin",Simoneit Edward Severin,Simoneit,Edward Severin,11. August 1866
9920,"Simons, Ernst Moriz",Simons Ernst Moriz,Simons,Ernst Moriz,.
9921,"Simrock, Karl Joseph",Simrock Karl Joseph,Simrock,Karl Joseph, August 1802
9922,"Simson, Arthur Eugen",Simson Arthur Eugen,Simson,Arthur Eugen,24. April 1855
9923,"Simson, Ewald Wilhelm",Simson Ewald Wilhelm,Simson,Ewald Wilhelm, Januar 1886
9924,"Sincerus, Julius",Sincerus Julius,Sincerus,Julius,.
9925,"Singer, Friedrich",Singer Friedrich,Singer,Friedrich,14. Juni 1841
9926,"Singer, Maximilian",Singer Maximilian,Singer,Maximilian,6. Febr.1857
9927,"Singerhoff, Gustav",Singerhoff Gustav,Singerhoff,Gustav,13. Febr. 1867
9928,"Sinoja, J. E. de",Sinoja J. E.,Sinoja,J. E.,.
9929,"Sintenis, Elsbeth",Sintenis Elsbeth,Sintenis,Elsbeth, Juni 1908
9930,"Siola, A",Siola A,Siola,A,.
9931,"Sirano, Paul",Sirano Paul,Sirano,Paul,.
9932,"Sirius, Peter",Sirius Peter,Sirius,Peter,.
9933,"Sirowy, Johann",Sirowy Johann,Sirowy,Johann, März 1876
9934,"Sittenberger, Hans",Sittenberger Hans,Sittenberger,Hans,20.April 1863
9935,"Sittenfeld, Konrad",Sittenfeld Konrad,Sittenfeld,Konrad,.
9936,"Sittenfeld, Ludwig",Sittenfeld Ludwig,Sittenfeld,Ludwig,15.Dezbr. 1852
9937,"Sivers, Jegór v",Sivers Jegór,Sivers,Jegór,13.November 1823
9938,"Skepsgardh, Otto von",Skepsgardh Otto von,Skepsgardh,Otto von,.
9939,"Skett, Willibald",Skett Willibald,Skett,Willibald,.
9940,"Skoda, Herma von",Skoda Herma,Skoda,Herma,18.April 1879
9941,"Skorra, Thekla",Skorra Thekla,Skorra,Thekla,19. Aug.1868
9942,"Skowronnek, Fritz Richard Bernhard",Skowronnek Fritz Richard Bernhard,Skowronnek,Fritz Richard Bernhard,20. August 1858
9943,"Skowronnek, Richard",Skowronnek Richard,Skowronnek,Richard,12.März 1862
9944,"Skraup, Karl",Skraup Karl,Skraup,Karl,7. Novbr.1851
9945,"Slanarz, Richard",Slanarz Richard,Slanarz,Richard,.
9946,"Sloët, Léon",Sloët Léon,Sloët,Léon,.
9947,"Sloman, E",Sloman E,Sloman,E,.
9948,"Slottko, Ad",Slottko Ad,Slottko,Ad,12. April 1839
9949,"Smend, Jnlius",Smend Jnlius,Smend,Jnlius,30. Juni1835
9950,"Smetana, Rudolf Ritter von",Smetana Rudolf,Smetana,Rudolf,7. September 1802
9951,"Smetazko, Moritz",Smetazko Moritz,Smetazko,Moritz,.
9952,"Smets, Moritz",Smets Moritz,Smets,Moritz,22. April 1890
9953,"Smital, Anton",Smital Anton,Smital,Anton,9. Febr.1863
9954,"Smolla, Rudolf",Smolla Rudolf,Smolla,Rudolf,28. Juli1872
9955,"Smolle, Leo",Smolle Leo,Smolle,Leo,15. Oktbr.1848
9956,"Soden, Eugenie von",Soden Eugenie,Soden,Eugenie,21. Oktober 1858
9957,"Söderström, Hugo",Söderström Hugo,Söderström,Hugo,20. Nov. 1835
9958,"Söhle, Karl",Söhle Karl,Söhle,Karl,1. März1861
9959,"Sohn, Alois Emanuel",Sohn Alois Emanuel,Sohn,Alois Emanuel,13.Juni 1817
9960,"Sohnrey, Heinrich",Sohnrey Heinrich,Sohnrey,Heinrich,19.Juni 1859
9961,"Söhns, Franz Friedrich Christian",Söhns Franz Friedrich Christian,Söhns,Franz Friedrich Christian,8. Febr. 1854
9962,"Söhnstorff, Alfred",Söhnstorff Alfred,Söhnstorff,Alfred,.
9963,"Sojecki (eigentlich GrzymallaSojecki), Joseph Kasimir Arthur von",Sojecki  Joseph Kasimir Arthur,Sojecki ,Joseph Kasimir Arthur,.
9964,"Sokolowsky, Rudolf",Sokolowsky Rudolf,Sokolowsky,Rudolf,2. Febr. 1868
9965,"Soldat, J. F",Soldat J. F,Soldat,J. F,8. Januar 1902
9966,"Solff, Karl August",Solff Karl August,Solff,Karl August,19.Juni 1872
9967,"Solger, Reinhold",Solger Reinhold,Solger,Reinhold,13. Jan. 1866
9968,"Solina, Marie",Solina Marie,Solina,Marie,.
9969,"Solitaire, M",Solitaire M,Solitaire,M,.
9970,"Söllner, Ottilie",Söllner Ottilie,Söllner,Ottilie,.
9971,"Solms-Rödelheim, Mathilde Gräfin zu",Solms-Rödelheim Mathilde,Solms-Rödelheim,Mathilde,21. August 1827
9972,"Sömer, Peter",Sömer Peter,Sömer,Peter,12. Aug.1832
9973,"Sommer, Anna",Sommer Anna,Sommer,Anna,.
9974,"Sommer, Anton Bernhard Karl",Sommer Anton Bernhard Karl,Sommer,Anton Bernhard Karl,11. Dezbr. 1816
9975,"Sommer, Fedor",Sommer Fedor,Sommer,Fedor,21.Septbr. 1864
9976,"Sommer, Heinrich Hieronymus",Sommer Heinrich Hieronymus,Sommer,Heinrich Hieronymus,22. März 1804
9977,"Sommer, Julius",Sommer Julius,Sommer,Julius,30. Juli1859
9978,"Sommer, Margarete",Sommer Margarete,Sommer,Margarete,9.März 1860
9979,"Sommer, Wilhelm",Sommer Wilhelm,Sommer,Wilhelm,7. Dezbr. 1888
9980,"Sommer, Wilhelm",Sommer Wilhelm,Sommer,Wilhelm,7. April1828
9981,"Sommerfeld, Fedor August v",Sommerfeld Fedor August,Sommerfeld,Fedor August,8. Septbr. 1868
9982,"Sommerfeld, Marie",Sommerfeld Marie,Sommerfeld,Marie,.
9983,"Sommerlad, Fritz",Sommerlad Fritz,Sommerlad,Fritz,16.Febr. 1866
9984,"Soemmerring, Sophie",Soemmerring Sophie,Soemmerring,Sophie,.
9985,"Sommerstorff, Otto",Sommerstorff Otto,Sommerstorff,Otto,29. Mai 1859
9986,"Sommert, Hans",Sommert Hans,Sommert,Hans,20. Oktbr. 1847
9987,"Söndermann, Karl Heinrich Adolf",Söndermann Karl Heinrich Adolf,Söndermann,Karl Heinrich Adolf,21. Oktbr. 1834
9988,"Söndermann, Willi",Söndermann Willi,Söndermann,Willi,21. Juli 1870
9989,"Sonnenburg, Ferdinand",Sonnenburg Ferdinand,Sonnenburg,Ferdinand,6. April 1839
9990,"Sonnenfeld, Amanda",Sonnenfeld Amanda,Sonnenfeld,Amanda,4. Juli 1868
9991,"Sonnenfels, Amanda",Sonnenfels Amanda,Sonnenfels,Amanda,.
9992,"Sonnenfels, Falk von",Sonnenfels Falk von,Sonnenfels,Falk von,.
9993,"Sonnenschmidt, Friedrich Hermann",Sonnenschmidt Friedrich Hermann,Sonnenschmidt,Friedrich Hermann, Mai 1836
9994,"Sonntag, Arnulf",Sonntag Arnulf,Sonntag,Arnulf,24. Aug. 1879
9995,"Sonntag, Erika",Sonntag Erika,Sonntag,Erika,24. Juli 1881
9996,"Sonntag, Joseph",Sonntag Joseph,Sonntag,Joseph,.
9997,"Sonntag, Johann Vincenz",Sonntag Johann Vincenz,Sonntag,Johann Vincenz,26. Mai 1847
9998,"Sonntag, Leo",Sonntag Leo,Sonntag,Leo,.
9999,"Sontag, Karl",Sontag Karl,Sontag,Karl,7. Jan.1828
